cell_id,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id,area_m2,soil_type,wpf_ymin,wpf_ymax,wpf_k
3986,1526399.087000,5172708.971000,-214.999700,195.000500,312.207411,312,100.000000,Shallow stony,0.700000,1.600000,0.030000
3987,1526409.087000,5172708.971000,-204.999700,195.000500,313.568019,313,100.000000,Shallow stony,0.700000,1.600000,0.030000
3988,1526419.087000,5172708.971000,-194.999700,195.000500,315.000118,315,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3989,1526429.087000,5172708.971000,-184.999700,195.000500,316.507556,316,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3990,1526439.087000,5172708.971000,-174.999700,195.000500,318.094180,318,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3991,1526449.087000,5172708.971000,-164.999700,195.000500,319.763766,319,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3992,1526459.087000,5172708.971000,-154.999700,195.000500,321.519927,321,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3993,1526469.087000,5172708.971000,-144.999700,195.000500,323.366013,323,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3994,1526479.087000,5172708.971000,-134.999700,195.000500,325.304975,325,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3995,1526489.087000,5172708.971000,-124.999700,195.000500,327.339217,327,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3996,1526499.087000,5172708.971000,-114.999700,195.000500,329.470424,329,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3997,1526509.087000,5172708.971000,-104.999700,195.000500,331.699374,331,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3998,1526519.087000,5172708.971000,-94.999700,195.000500,334.025735,334,100.000000,Deep silt loam,0.900000,2.000000,0.035000
3999,1526529.087000,5172708.971000,-84.999700,195.000500,336.447864,336,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4000,1526539.087000,5172708.971000,-74.999700,195.000500,338.962615,338,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4001,1526549.087000,5172708.971000,-64.999700,195.000500,341.565175,341,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4002,1526559.087000,5172708.971000,-54.999700,195.000500,344.248946,344,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4003,1526569.087000,5172708.971000,-44.999700,195.000500,347.005499,347,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4004,1526579.087000,5172708.971000,-34.999700,195.000500,349.824600,349,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4005,1526589.087000,5172708.971000,-24.999700,195.000500,352.694346,352,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4006,1526599.087000,5172708.971000,-14.999700,195.000500,355.601394,355,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4007,1526609.087000,5172708.971000,-4.999700,195.000500,358.531291,358,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4008,1526619.087000,5172708.971000,5.000300,195.000500,1.468885,1,100.000000,Shallow stony,0.700000,1.600000,0.030000
4009,1526629.087000,5172708.971000,15.000300,195.000500,4.398782,4,100.000000,Shallow stony,0.700000,1.600000,0.030000
4010,1526639.087000,5172708.971000,25.000300,195.000500,7.305828,7,100.000000,Shallow stony,0.700000,1.600000,0.030000
4011,1526649.087000,5172708.971000,35.000300,195.000500,10.175571,10,100.000000,Shallow stony,0.700000,1.600000,0.030000
4012,1526659.087000,5172708.971000,45.000300,195.000500,12.994668,12,100.000000,Shallow stony,0.700000,1.600000,0.030000
4013,1526669.087000,5172708.971000,55.000300,195.000500,15.751217,15,100.000000,Shallow stony,0.700000,1.600000,0.030000
4014,1526679.087000,5172708.971000,65.000300,195.000500,18.434984,18,100.000000,Shallow stony,0.700000,1.600000,0.030000
4015,1526689.087000,5172708.971000,75.000300,195.000500,21.037539,21,100.000000,Shallow stony,0.700000,1.600000,0.030000
4016,1526699.087000,5172708.971000,85.000300,195.000500,23.552284,23,100.000000,Shallow stony,0.700000,1.600000,0.030000
4017,1526709.087000,5172708.971000,95.000300,195.000500,25.974407,25,100.000000,Shallow stony,0.700000,1.600000,0.030000
4018,1526719.087000,5172708.971000,105.000300,195.000500,28.300763,28,100.000000,Shallow stony,0.700000,1.600000,0.030000
4019,1526729.087000,5172708.971000,115.000300,195.000500,30.529707,30,100.000000,Shallow stony,0.700000,1.600000,0.030000
4020,1526739.087000,5172708.971000,125.000300,195.000500,32.660908,32,100.000000,Shallow stony,0.700000,1.600000,0.030000
4021,1526749.087000,5172708.971000,135.000300,195.000500,34.695144,34,100.000000,Shallow stony,0.700000,1.600000,0.030000
4022,1526759.087000,5172708.971000,145.000300,195.000500,36.634100,36,100.000000,Shallow stony,0.700000,1.600000,0.030000
4023,1526769.087000,5172708.971000,155.000300,195.000500,38.480181,38,100.000000,Shallow stony,0.700000,1.600000,0.030000
4024,1526779.087000,5172708.971000,165.000300,195.000500,40.236337,40,100.000000,Shallow stony,0.700000,1.600000,0.030000
4025,1526789.087000,5172708.971000,175.000300,195.000500,41.905918,41,100.000000,Shallow stony,0.700000,1.600000,0.030000
4026,1526799.087000,5172708.971000,185.000300,195.000500,43.492537,43,100.000000,Shallow stony,0.700000,1.600000,0.030000
4027,1526809.087000,5172708.971000,195.000300,195.000500,44.999971,44,100.000000,Shallow stony,0.700000,1.600000,0.030000
4028,1526819.087000,5172708.971000,205.000300,195.000500,46.432065,46,100.000000,Gravelly,0.600000,1.400000,0.028000
4029,1526829.087000,5172708.971000,215.000300,195.000500,47.792669,47,100.000000,Gravelly,0.600000,1.400000,0.028000
4030,1526839.087000,5172708.971000,225.000300,195.000500,49.085582,49,100.000000,Gravelly,0.600000,1.400000,0.028000
4031,1526849.087000,5172708.971000,235.000300,195.000500,50.314509,50,100.000000,Gravelly,0.600000,1.400000,0.028000
4032,1526859.087000,5172708.971000,245.000300,195.000500,51.483036,51,100.000000,Gravelly,0.600000,1.400000,0.028000
4033,1526869.087000,5172708.971000,255.000300,195.000500,52.594605,52,100.000000,Gravelly,0.600000,1.400000,0.028000
4034,1526879.087000,5172708.971000,265.000300,195.000500,53.652503,53,100.000000,Gravelly,0.600000,1.400000,0.028000
4035,1526889.087000,5172708.971000,275.000300,195.000500,54.659853,54,100.000000,Gravelly,0.600000,1.400000,0.028000
4036,1526899.087000,5172708.971000,285.000300,195.000500,55.619615,55,100.000000,Gravelly,0.600000,1.400000,0.028000
4037,1526909.087000,5172708.971000,295.000300,195.000500,56.534580,56,100.000000,Gravelly,0.600000,1.400000,0.028000
4038,1526919.087000,5172708.971000,305.000300,195.000500,57.407377,57,100.000000,Gravelly,0.600000,1.400000,0.028000
4039,1526929.087000,5172708.971000,315.000300,195.000500,58.240479,58,100.000000,Gravelly,0.600000,1.400000,0.028000
4040,1526939.087000,5172708.971000,325.000300,195.000500,59.036202,59,100.000000,Gravelly,0.600000,1.400000,0.028000
4041,1526949.087000,5172708.971000,335.000300,195.000500,59.796721,59,100.000000,Gravelly,0.600000,1.400000,0.028000
4042,1526959.087000,5172708.971000,345.000300,195.000500,60.524069,60,100.000000,Gravelly,0.600000,1.400000,0.028000
4043,1526279.087000,5172718.971000,-334.999700,205.000500,301.464229,301,100.000000,Shallow stony,0.700000,1.600000,0.030000
4044,1526289.087000,5172718.971000,-324.999700,205.000500,302.242555,302,100.000000,Shallow stony,0.700000,1.600000,0.030000
4045,1526299.087000,5172718.971000,-314.999700,205.000500,303.055912,303,100.000000,Shallow stony,0.700000,1.600000,0.030000
4046,1526309.087000,5172718.971000,-304.999700,205.000500,303.906368,303,100.000000,Shallow stony,0.700000,1.600000,0.030000
4047,1526319.087000,5172718.971000,-294.999700,205.000500,304.796119,304,100.000000,Shallow stony,0.700000,1.600000,0.030000
4048,1526329.087000,5172718.971000,-284.999700,205.000500,305.727493,305,100.000000,Shallow stony,0.700000,1.600000,0.030000
4049,1526339.087000,5172718.971000,-274.999700,205.000500,306.702952,306,100.000000,Shallow stony,0.700000,1.600000,0.030000
4050,1526349.087000,5172718.971000,-264.999700,205.000500,307.725094,307,100.000000,Shallow stony,0.700000,1.600000,0.030000
4051,1526359.087000,5172718.971000,-254.999700,205.000500,308.796653,308,100.000000,Shallow stony,0.700000,1.600000,0.030000
4052,1526369.087000,5172718.971000,-244.999700,205.000500,309.920495,309,100.000000,Shallow stony,0.700000,1.600000,0.030000
4053,1526379.087000,5172718.971000,-234.999700,205.000500,311.099612,311,100.000000,Shallow stony,0.700000,1.600000,0.030000
4054,1526389.087000,5172718.971000,-224.999700,205.000500,312.337107,312,100.000000,Shallow stony,0.700000,1.600000,0.030000
4055,1526399.087000,5172718.971000,-214.999700,205.000500,313.636182,313,100.000000,Shallow stony,0.700000,1.600000,0.030000
4056,1526409.087000,5172718.971000,-204.999700,205.000500,315.000112,315,100.000000,Shallow stony,0.700000,1.600000,0.030000
4057,1526419.087000,5172718.971000,-194.999700,205.000500,316.432210,316,100.000000,Shallow stony,0.700000,1.600000,0.030000
4058,1526429.087000,5172718.971000,-184.999700,205.000500,317.935789,317,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4059,1526439.087000,5172718.971000,-174.999700,205.000500,319.514106,319,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4060,1526449.087000,5172718.971000,-164.999700,205.000500,321.170294,321,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4061,1526459.087000,5172718.971000,-154.999700,205.000500,322.907283,322,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4062,1526469.087000,5172718.971000,-144.999700,205.000500,324.727700,324,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4063,1526479.087000,5172718.971000,-134.999700,205.000500,326.633757,326,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4064,1526489.087000,5172718.971000,-124.999700,205.000500,328.627118,328,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4065,1526499.087000,5172718.971000,-114.999700,205.000500,330.708761,330,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4066,1526509.087000,5172718.971000,-104.999700,205.000500,332.878820,332,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4067,1526519.087000,5172718.971000,-94.999700,205.000500,335.136426,335,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4068,1526529.087000,5172718.971000,-84.999700,205.000500,337.479555,337,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4069,1526539.087000,5172718.971000,-74.999700,205.000500,339.904888,339,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4070,1526549.087000,5172718.971000,-64.999700,205.000500,342.407692,342,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4071,1526559.087000,5172718.971000,-54.999700,205.000500,344.981753,344,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4072,1526569.087000,5172718.971000,-44.999700,205.000500,347.619352,347,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4073,1526579.087000,5172718.971000,-34.999700,205.000500,350.311318,350,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4074,1526589.087000,5172718.971000,-24.999700,205.000500,353.047142,353,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4075,1526599.087000,5172718.971000,-14.999700,205.000500,355.815177,355,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4076,1526609.087000,5172718.971000,-4.999700,205.000500,358.602906,358,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4077,1526619.087000,5172718.971000,5.000300,205.000500,1.397261,1,100.000000,Shallow stony,0.700000,1.600000,0.030000
4078,1526629.087000,5172718.971000,15.000300,205.000500,4.184989,4,100.000000,Shallow stony,0.700000,1.600000,0.030000
4079,1526639.087000,5172718.971000,25.000300,205.000500,6.953023,6,100.000000,Shallow stony,0.700000,1.600000,0.030000
4080,1526649.087000,5172718.971000,35.000300,205.000500,9.688845,9,100.000000,Shallow stony,0.700000,1.600000,0.030000
4081,1526659.087000,5172718.971000,45.000300,205.000500,12.380808,12,100.000000,Shallow stony,0.700000,1.600000,0.030000
4082,1526669.087000,5172718.971000,55.000300,205.000500,15.018404,15,100.000000,Shallow stony,0.700000,1.600000,0.030000
4083,1526679.087000,5172718.971000,65.000300,205.000500,17.592460,17,100.000000,Shallow stony,0.700000,1.600000,0.030000
4084,1526689.087000,5172718.971000,75.000300,205.000500,20.095260,20,100.000000,Shallow stony,0.700000,1.600000,0.030000
4085,1526699.087000,5172718.971000,85.000300,205.000500,22.520588,22,100.000000,Shallow stony,0.700000,1.600000,0.030000
4086,1526709.087000,5172718.971000,95.000300,205.000500,24.863712,24,100.000000,Shallow stony,0.700000,1.600000,0.030000
4087,1526719.087000,5172718.971000,105.000300,205.000500,27.121313,27,100.000000,Shallow stony,0.700000,1.600000,0.030000
4088,1526729.087000,5172718.971000,115.000300,205.000500,29.291366,29,100.000000,Shallow stony,0.700000,1.600000,0.030000
4089,1526739.087000,5172718.971000,125.000300,205.000500,31.373004,31,100.000000,Shallow stony,0.700000,1.600000,0.030000
4090,1526749.087000,5172718.971000,135.000300,205.000500,33.366360,33,100.000000,Shallow stony,0.700000,1.600000,0.030000
4091,1526759.087000,5172718.971000,145.000300,205.000500,35.272411,35,100.000000,Shallow stony,0.700000,1.600000,0.030000
4092,1526769.087000,5172718.971000,155.000300,205.000500,37.092823,37,100.000000,Shallow stony,0.700000,1.600000,0.030000
4093,1526779.087000,5172718.971000,165.000300,205.000500,38.829808,38,100.000000,Shallow stony,0.700000,1.600000,0.030000
4094,1526789.087000,5172718.971000,175.000300,205.000500,40.485991,40,100.000000,Shallow stony,0.700000,1.600000,0.030000
4095,1526799.087000,5172718.971000,185.000300,205.000500,42.064303,42,100.000000,Shallow stony,0.700000,1.600000,0.030000
4096,1526809.087000,5172718.971000,195.000300,205.000500,43.567878,43,100.000000,Gravelly,0.600000,1.400000,0.028000
4097,1526819.087000,5172718.971000,205.000300,205.000500,44.999972,44,100.000000,Gravelly,0.600000,1.400000,0.028000
4098,1526829.087000,5172718.971000,215.000300,205.000500,46.363898,46,100.000000,Gravelly,0.600000,1.400000,0.028000
4099,1526839.087000,5172718.971000,225.000300,205.000500,47.662969,47,100.000000,Gravelly,0.600000,1.400000,0.028000
4100,1526849.087000,5172718.971000,235.000300,205.000500,48.900461,48,100.000000,Gravelly,0.600000,1.400000,0.028000
4101,1526859.087000,5172718.971000,245.000300,205.000500,50.079574,50,100.000000,Gravelly,0.600000,1.400000,0.028000
4102,1526869.087000,5172718.971000,255.000300,205.000500,51.203413,51,100.000000,Gravelly,0.600000,1.400000,0.028000
4103,1526879.087000,5172718.971000,265.000300,205.000500,52.274969,52,100.000000,Gravelly,0.600000,1.400000,0.028000
4104,1526889.087000,5172718.971000,275.000300,205.000500,53.297108,53,100.000000,Gravelly,0.600000,1.400000,0.028000
4105,1526899.087000,5172718.971000,285.000300,205.000500,54.272564,54,100.000000,Gravelly,0.600000,1.400000,0.028000
4106,1526909.087000,5172718.971000,295.000300,205.000500,55.203936,55,100.000000,Gravelly,0.600000,1.400000,0.028000
4107,1526919.087000,5172718.971000,305.000300,205.000500,56.093684,56,100.000000,Gravelly,0.600000,1.400000,0.028000
4108,1526929.087000,5172718.971000,315.000300,205.000500,56.944138,56,100.000000,Gravelly,0.600000,1.400000,0.028000
4109,1526939.087000,5172718.971000,325.000300,205.000500,57.757493,57,100.000000,Gravelly,0.600000,1.400000,0.028000
4110,1526949.087000,5172718.971000,335.000300,205.000500,58.535817,58,100.000000,Gravelly,0.600000,1.400000,0.028000
4111,1526279.087000,5172728.971000,-334.999700,215.000500,302.692068,302,100.000000,Shallow stony,0.700000,1.600000,0.030000
4112,1526289.087000,5172728.971000,-324.999700,215.000500,303.486254,303,100.000000,Shallow stony,0.700000,1.600000,0.030000
4113,1526299.087000,5172728.971000,-314.999700,215.000500,304.315175,304,100.000000,Shallow stony,0.700000,1.600000,0.030000
4114,1526309.087000,5172728.971000,-304.999700,215.000500,305.180789,305,100.000000,Shallow stony,0.700000,1.600000,0.030000
4115,1526319.087000,5172728.971000,-294.999700,215.000500,306.085164,306,100.000000,Shallow stony,0.700000,1.600000,0.030000
4116,1526329.087000,5172728.971000,-284.999700,215.000500,307.030483,307,100.000000,Shallow stony,0.700000,1.600000,0.030000
4117,1526339.087000,5172728.971000,-274.999700,215.000500,308.019038,308,100.000000,Shallow stony,0.700000,1.600000,0.030000
4118,1526349.087000,5172728.971000,-264.999700,215.000500,309.053234,309,100.000000,Shallow stony,0.700000,1.600000,0.030000
4119,1526359.087000,5172728.971000,-254.999700,215.000500,310.135584,310,100.000000,Shallow stony,0.700000,1.600000,0.030000
4120,1526369.087000,5172728.971000,-244.999700,215.000500,311.268704,311,100.000000,Shallow stony,0.700000,1.600000,0.030000
4121,1526379.087000,5172728.971000,-234.999700,215.000500,312.455298,312,100.000000,Shallow stony,0.700000,1.600000,0.030000
4122,1526389.087000,5172728.971000,-224.999700,215.000500,313.698152,313,100.000000,Shallow stony,0.700000,1.600000,0.030000
4123,1526399.087000,5172728.971000,-214.999700,215.000500,315.000107,315,100.000000,Shallow stony,0.700000,1.600000,0.030000
4124,1526409.087000,5172728.971000,-204.999700,215.000500,316.364036,316,100.000000,Shallow stony,0.700000,1.600000,0.030000
4125,1526419.087000,5172728.971000,-194.999700,215.000500,317.792813,317,100.000000,Shallow stony,0.700000,1.600000,0.030000
4126,1526429.087000,5172728.971000,-184.999700,215.000500,319.289265,319,100.000000,Shallow stony,0.700000,1.600000,0.030000
4127,1526439.087000,5172728.971000,-174.999700,215.000500,320.856127,320,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4128,1526449.087000,5172728.971000,-164.999700,215.000500,322.495972,322,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4129,1526459.087000,5172728.971000,-154.999700,215.000500,324.211142,324,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4130,1526469.087000,5172728.971000,-144.999700,215.000500,326.003658,326,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4131,1526479.087000,5172728.971000,-134.999700,215.000500,327.875119,327,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4132,1526489.087000,5172728.971000,-124.999700,215.000500,329.826598,329,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4133,1526499.087000,5172728.971000,-114.999700,215.000500,331.858516,331,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4134,1526509.087000,5172728.971000,-104.999700,215.000500,333.970525,333,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4135,1526519.087000,5172728.971000,-94.999700,215.000500,336.161376,336,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4136,1526529.087000,5172728.971000,-84.999700,215.000500,338.428808,338,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4137,1526539.087000,5172728.971000,-74.999700,215.000500,340.769440,340,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4138,1526549.087000,5172728.971000,-64.999700,215.000500,343.178700,343,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4139,1526559.087000,5172728.971000,-54.999700,215.000500,345.650775,345,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4140,1526569.087000,5172728.971000,-44.999700,215.000500,348.178615,348,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4141,1526579.087000,5172728.971000,-34.999700,215.000500,350.753986,350,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4142,1526589.087000,5172728.971000,-24.999700,215.000500,353.367580,353,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4143,1526599.087000,5172728.971000,-14.999700,215.000500,356.009176,356,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4144,1526609.087000,5172728.971000,-4.999700,215.000500,358.667863,358,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4145,1526619.087000,5172728.971000,5.000300,215.000500,1.332297,1,100.000000,Shallow stony,0.700000,1.600000,0.030000
4146,1526629.087000,5172728.971000,15.000300,215.000500,3.990983,3,100.000000,Shallow stony,0.700000,1.600000,0.030000
4147,1526639.087000,5172728.971000,25.000300,215.000500,6.632578,6,100.000000,Shallow stony,0.700000,1.600000,0.030000
4148,1526649.087000,5172728.971000,35.000300,215.000500,9.246169,9,100.000000,Shallow stony,0.700000,1.600000,0.030000
4149,1526659.087000,5172728.971000,45.000300,215.000500,11.821538,11,100.000000,Shallow stony,0.700000,1.600000,0.030000
4150,1526669.087000,5172728.971000,55.000300,215.000500,14.349375,14,100.000000,Shallow stony,0.700000,1.600000,0.030000
4151,1526679.087000,5172728.971000,65.000300,215.000500,16.821446,16,100.000000,Shallow stony,0.700000,1.600000,0.030000
4152,1526689.087000,5172728.971000,75.000300,215.000500,19.230702,19,100.000000,Shallow stony,0.700000,1.600000,0.030000
4153,1526699.087000,5172728.971000,85.000300,215.000500,21.571331,21,100.000000,Shallow stony,0.700000,1.600000,0.030000
4154,1526709.087000,5172728.971000,95.000300,215.000500,23.838758,23,100.000000,Shallow stony,0.700000,1.600000,0.030000
4155,1526719.087000,5172728.971000,105.000300,215.000500,26.029604,26,100.000000,Shallow stony,0.700000,1.600000,0.030000
4156,1526729.087000,5172728.971000,115.000300,215.000500,28.141608,28,100.000000,Shallow stony,0.700000,1.600000,0.030000
4157,1526739.087000,5172728.971000,125.000300,215.000500,30.173522,30,100.000000,Shallow stony,0.700000,1.600000,0.030000
4158,1526749.087000,5172728.971000,135.000300,215.000500,32.124996,32,100.000000,Shallow stony,0.700000,1.600000,0.030000
4159,1526759.087000,5172728.971000,145.000300,215.000500,33.996452,33,100.000000,Shallow stony,0.700000,1.600000,0.030000
4160,1526769.087000,5172728.971000,155.000300,215.000500,35.788963,35,100.000000,Shallow stony,0.700000,1.600000,0.030000
4161,1526779.087000,5172728.971000,165.000300,215.000500,37.504128,37,100.000000,Shallow stony,0.700000,1.600000,0.030000
4162,1526789.087000,5172728.971000,175.000300,215.000500,39.143969,39,100.000000,Shallow stony,0.700000,1.600000,0.030000
4163,1526799.087000,5172728.971000,185.000300,215.000500,40.710827,40,100.000000,Gravelly,0.600000,1.400000,0.028000
4164,1526809.087000,5172728.971000,195.000300,215.000500,42.207275,42,100.000000,Gravelly,0.600000,1.400000,0.028000
4165,1526819.087000,5172728.971000,205.000300,215.000500,43.636048,43,100.000000,Gravelly,0.600000,1.400000,0.028000
4166,1526829.087000,5172728.971000,215.000300,215.000500,44.999973,44,100.000000,Gravelly,0.600000,1.400000,0.028000
4167,1526839.087000,5172728.971000,225.000300,215.000500,46.301924,46,100.000000,Gravelly,0.600000,1.400000,0.028000
4168,1526849.087000,5172728.971000,235.000300,215.000500,47.544774,47,100.000000,Gravelly,0.600000,1.400000,0.028000
4169,1526859.087000,5172728.971000,245.000300,215.000500,48.731366,48,100.000000,Gravelly,0.600000,1.400000,0.028000
4170,1526869.087000,5172728.971000,255.000300,215.000500,49.864482,49,100.000000,Gravelly,0.600000,1.400000,0.028000
4171,1526879.087000,5172728.971000,265.000300,215.000500,50.946830,50,100.000000,Gravelly,0.600000,1.400000,0.028000
4172,1526889.087000,5172728.971000,275.000300,215.000500,51.981023,51,100.000000,Gravelly,0.600000,1.400000,0.028000
4173,1526899.087000,5172728.971000,285.000300,215.000500,52.969575,52,100.000000,Gravelly,0.600000,1.400000,0.028000
4174,1526909.087000,5172728.971000,295.000300,215.000500,53.914891,53,100.000000,Gravelly,0.600000,1.400000,0.028000
4175,1526919.087000,5172728.971000,305.000300,215.000500,54.819264,54,100.000000,Gravelly,0.600000,1.400000,0.028000
4176,1526929.087000,5172728.971000,315.000300,215.000500,55.684876,55,100.000000,Gravelly,0.600000,1.400000,0.028000
4177,1526939.087000,5172728.971000,325.000300,215.000500,56.513794,56,100.000000,Gravelly,0.600000,1.400000,0.028000
4178,1526949.087000,5172728.971000,335.000300,215.000500,57.307979,57,100.000000,Gravelly,0.600000,1.400000,0.028000
4179,1526289.087000,5172738.971000,-324.999700,225.000500,304.695238,304,100.000000,Shallow stony,0.700000,1.600000,0.030000
4180,1526299.087000,5172738.971000,-314.999700,225.000500,305.537764,305,100.000000,Shallow stony,0.700000,1.600000,0.030000
4181,1526309.087000,5172738.971000,-304.999700,225.000500,306.416466,306,100.000000,Shallow stony,0.700000,1.600000,0.030000
4182,1526319.087000,5172738.971000,-294.999700,225.000500,307.333285,307,100.000000,Shallow stony,0.700000,1.600000,0.030000
4183,1526329.087000,5172738.971000,-284.999700,225.000500,308.290254,308,100.000000,Shallow stony,0.700000,1.600000,0.030000
4184,1526339.087000,5172738.971000,-274.999700,225.000500,309.289500,309,100.000000,Shallow stony,0.700000,1.600000,0.030000
4185,1526349.087000,5172738.971000,-264.999700,225.000500,310.333236,310,100.000000,Shallow stony,0.700000,1.600000,0.030000
4186,1526359.087000,5172738.971000,-254.999700,225.000500,311.423762,311,100.000000,Shallow stony,0.700000,1.600000,0.030000
4187,1526369.087000,5172738.971000,-244.999700,225.000500,312.563450,312,100.000000,Shallow stony,0.700000,1.600000,0.030000
4188,1526379.087000,5172738.971000,-234.999700,225.000500,313.754736,313,100.000000,Shallow stony,0.700000,1.600000,0.030000
4189,1526389.087000,5172738.971000,-224.999700,225.000500,315.000102,315,100.000000,Shallow stony,0.700000,1.600000,0.030000
4190,1526399.087000,5172738.971000,-214.999700,225.000500,316.302056,316,100.000000,Shallow stony,0.700000,1.600000,0.030000
4191,1526409.087000,5172738.971000,-204.999700,225.000500,317.663106,317,100.000000,Shallow stony,0.700000,1.600000,0.030000
4192,1526419.087000,5172738.971000,-194.999700,225.000500,319.085723,319,100.000000,Shallow stony,0.700000,1.600000,0.030000
4193,1526429.087000,5172738.971000,-184.999700,225.000500,320.572306,320,100.000000,Shallow stony,0.700000,1.600000,0.030000
4194,1526439.087000,5172738.971000,-174.999700,225.000500,322.125126,322,100.000000,Shallow stony,0.700000,1.600000,0.030000
4195,1526449.087000,5172738.971000,-164.999700,225.000500,323.746273,323,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4196,1526459.087000,5172738.971000,-154.999700,225.000500,325.437587,325,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4197,1526469.087000,5172738.971000,-144.999700,225.000500,327.200581,327,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4198,1526479.087000,5172738.971000,-134.999700,225.000500,329.036356,329,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4199,1526489.087000,5172738.971000,-124.999700,225.000500,330.945508,330,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4200,1526499.087000,5172738.971000,-114.999700,225.000500,332.928032,332,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4201,1526509.087000,5172738.971000,-104.999700,225.000500,334.983218,334,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4202,1526519.087000,5172738.971000,-94.999700,225.000500,337.109559,337,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4203,1526529.087000,5172738.971000,-84.999700,225.000500,339.304658,339,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4204,1526539.087000,5172738.971000,-74.999700,225.000500,341.565158,341,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4205,1526549.087000,5172738.971000,-64.999700,225.000500,343.886686,343,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4206,1526559.087000,5172738.971000,-54.999700,225.000500,346.263833,346,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4207,1526569.087000,5172738.971000,-44.999700,225.000500,348.690165,348,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4208,1526579.087000,5172738.971000,-34.999700,225.000500,351.158279,351,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4209,1526589.087000,5172738.971000,-24.999700,225.000500,353.659898,353,100.000000,Deep silt loam,0.900000,2.000000,0.035000
4210,1526599.087000,5172738.971000,-14.999700,225.000500,356.186010,356,100.000000,Deep silt loam,0.900000,2.000000,0.035000
